"MMSI","ais_imo","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","npg_2026_phase_1","npg_2026_phase_2","vv_url","skylight_IMO","skylight_Vessel.Name","skylight_Flag","skylight_Vessel.Type","skylight_Category","skylight_Gear.Types","skylight_Length..m.","skylight_Skylight.Link","skylight_dark_rendezvous..Phase.1.","skylight_fishing_activity_history..Phase.1.","skylight_standard_rendezvous..Phase.1.","skylight_viirs..Phase.1.","skylight_Total..Phase.1.","skylight_dark_rendezvous..Phase.2.","skylight_fishing_activity_history..Phase.2.","skylight_standard_rendezvous..Phase.2.","skylight_viirs..Phase.2.","skylight_Total..Phase.2.","skylight_Grand.Total","skylight_Area.Presence","skylight_New.Vessel.since.2025..based.on.MMSI.","IHS_GrossTonnage","IHS_LengthOverallLOA.Meters.","IHS_YearOfBuild","IHS_ExName","IHS_PortofRegistry","CountryOfControlName","IHS_GroupBeneficialOwner","IHS_RegisteredOwner","IHS_RegisteredOwnerCountryOfRegistration","IHS_Operator","IHS_ShipManager","IHS_TechnicalManager","Non.Compliance.History..yes...sister.ship.","Type.of.Non.Compliance","Vessel.Non.Compliance.Description","SisterShip.s.Type.of.Non.Compliance","Sister.Ship.Non.Compliance.Description","SisterShipWithNonComplianceConcerns","Sources","phase1_2025","phase2_2025"
"416001255",NA,"MAN  SHUEN  NO.12","BJ4636","TWN","fishing","drifting_longlines",2026-04-09 02:25:13,"TWN","SUAO",4,21.88,0,10,8,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8348480fb-ba98-8db3-9701-367d4559e763?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,23.4,2000,"","SUAO","TAIWAN ","LIOU B-J","LIOU B-J","TAIWAN ","LIOU B-J","LIOU B-J"," ","","","","","","","",TRUE,FALSE
"416001344",NA,"DA FENG NO.7","BJ3497","TWN","fishing","drifting_longlines",2026-04-20 07:51:10,"TWN","SUAO",4,10.67,0,0,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/93c6fa57a-acf7-2c41-111c-2bd2998049d9?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416001414",NA,"MAN YI NO.168","BJ4651","TWN","fishing","drifting_longlines",2026-03-15 01:31:14,"TWN","SUAO",4,46.92,0,29,59,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72?&start=2026-03-01&end=2026-04-30"")",8546529,"MAN YI NO 168","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",26,"https://app.skylight.earth/vesseldetails/416001414?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,0,0,0,2,0,0,2,2,"Outside Phase 1 only","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416001447",NA,"SIN DE YI NO.206","BJ4479","TWN","fishing","drifting_longlines",2026-04-09 02:19:53,"TWN","SUAO",4,21.88,0,5,15,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aed10a9d1-1bce-d4d3-2241-14c7d00214cb?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416001519",NA,"SHENG FU YU NO.168","BJ4631","TWN","fishing","drifting_longlines",2026-03-09 08:55:31,"TWN","SUAO",4,52.63,0,30,41,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f54df94ae-e65f-f2e9-4799-ce091fb945ca?&start=2026-03-01&end=2026-04-30"")",8530142,"SHENG FU YU NO.168","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",23,"https://app.skylight.earth/vesseldetails/416001519?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,0,0,2,0,0,0,2,2,"Outside Phase 1 only","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416001799",NA,"HORNG YIH FWUM NO628","BJ4570","TWN","fishing","drifting_longlines",2026-03-14 03:21:32,"TWN","SUAO",4,47.83,0,29,6,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,23.97,1999,"","SUAO","TAIWAN","HOMG B-Y","HOMG B-Y","TAIWAN","HOMG B-Y","HOMG B-Y"," ","Yes","IUU","HORNG YIH FWU NO.628 was sanctioned by the Taiwan FA for holding prohibited fish species(OCS) and failing to dispose of shark fins in the prescribed manner. Taiwan FA fined the vessels operator (Bao-Yinn Homg) NTD 2,500,000 and the vessels captain NTD 500,000 as well as suspending their fishing license for 1 month.","","","","https://en.fa.gov.tw/view.php?theme=Combating_IUU&subtheme=&id=10",FALSE,TRUE
"416001833",NA,"CHINLONGFA","BJ4744","TWN","fishing","drifting_longlines",2026-03-05 00:26:56,"TWN","DONGGANG",4,56.96,0,34,49,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/871448bb9-971e-0372-b9bb-9474b02e1b2d?&start=2026-03-01&end=2026-04-30"")",8795340,"CHINLONGFA","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",22,"https://app.skylight.earth/vesseldetails/416001833?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,1,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002127",NA,"JIN CHENG LI NO1","BJ4753","TWN","fishing","drifting_longlines",2026-03-05 03:19:42,"TWN","DONGGANG",4,56.83,0,19,10,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/41cb8b608-8ac2-3791-8446-45e03c6d20c9?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,22.15,2003,"YIH SHING NO. 9","KAOHSIUNG","TAIWAN","CHEN W","CHEN W","TAIWAN","CHEN W","CHEN W"," ","Both","IUU","JIN CHENG LI NO.1 was sanctioned by Taiwan Fisheries Agency for incorrect processing of shark fins in 2025, with the Operator fined 500,000 NTD","IUU","A Greenpeace report identifies HE SHUN NO 6 (then called SHENG I HSING NO. 63) as one of a number of vessels that the NGO documented unloading shark fins not attached to carcasses in aTaiwanese ports during a three-month period in 2015, in contravention of Taiwan's shark finning regulation. The vessel has since changed ownership but at the time was listed as owned by Wang Chen","HE SHUN NO. 6 (ex-SHENG I HSING NO. 63)","https://en.fa.gov.tw/view.php?theme=Combating_IUU&subtheme=&id=11;  https://www.greenpeace.org/aotearoa/publication/made-in-taiwan/",FALSE,TRUE
"416002154",NA,"LIAN YU CAI NO.168","BG3987","TWN","fishing","drifting_longlines",2026-03-08 02:35:48,"TWN","SUAO",4,53.88,0,31,56,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/054419a52-260f-12b5-9188-0e276e6908f4?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002194",NA,"MIN FA YU","BJ4765","TWN","fishing","drifting_longlines",2026-04-24 01:13:23,"TWN","DONGGANG",4,6.92,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/06905d3d4-40b7-f398-17ad-2e7356dc2930?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002196",NA,"MING JYH FWU NO12","BJ4770","TWN","fishing","drifting_longlines",2026-03-17 03:14:41,"TWN","DONGGANG",4,44.83,0,13,11,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47622ec28-819e-178b-18c8-7220ce86e108?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,24.6,2004,"","KAOHSIUNG","TAIWAN","LII C-M","LII C-M","TAIWAN","LII C-M","LII C-M"," ","","","","","","","",FALSE,TRUE
"416002222",NA,"DA SHENG YI","BJ4764","TWN","fishing","drifting_longlines",2026-03-20 07:57:27,"TWN","SUAO",4,41.67,0,16,35,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4e2ff7e65-573c-1505-28c8-a8b4142c4210?&start=2026-03-01&end=2026-04-30"")",8534423,"DA-SHENG-YI-","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",21,"https://app.skylight.earth/vesseldetails/416002222?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,0,0,0,7,0,1,8,8,"Outside Phase 1 only","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002298",NA,"JIN HAE FUN NO368",NA,"TWN","fishing","drifting_longlines",2026-04-20 09:51:07,"TWN","DONGGANG",4,10.58,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/996e83019-953b-a949-7557-63cab343dc6f?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,25.8,2004,"","KAOHSIUNG","TAIWAN ","CHANG C-C","CHANG C-C","TAIWAN ","CHANG C-C","CHANG C-C"," ","","","","","","","",TRUE,FALSE
"416002527",NA,"SHEN LONG YU NO.31","BJ4805","TWN","fishing","drifting_longlines",2026-04-16 02:50:01,"TWN","DONGGANG",4,14.88,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/61f9f2e6f-ff05-72c1-2bc3-c025503eabc7?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002537",NA,"MANN  YIH  NO.268","BJ4816","TWN","fishing","drifting_longlines",2026-03-20 00:49:07,"TWN","SUAO",3,41.96,0,32,65,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d6da6fa36-69af-792a-9622-9684494f0673?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002799",NA,"AN WEN FA","BG3977","TWN","fishing","drifting_longlines",2026-03-05 02:36:32,"TWN","DONGGANG",3,56.88,0,43,86,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e3381ec66-6f0e-d526-eee2-8b29442b4a7a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002804",NA,"SYU MAN CAI","BG3972","TWN","fishing","drifting_longlines",2026-04-14 01:37:14,"TWN","DONGGANG",4,16.92,0,4,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f324a53a7-794f-3250-7456-47a0ca094569?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002826",NA,"LIAN YU FA NO.2","BJ4865","TWN","fishing","drifting_longlines",2026-03-08 02:30:34,"TWN","SUAO",4,53.88,4,29,61,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0ce2e804d-d0df-9df6-60e1-6f2ac169eff1?&start=2026-03-01&end=2026-04-30"")",8792752,"LIAN YU YU NO.2","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",26,"https://app.skylight.earth/vesseldetails/416002826?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",1,2,1,0,4,0,0,2,0,2,6,"Both","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002900",NA,"FONG CHUN NO.66",NA,"TWN","fishing","drifting_longlines",2026-04-05 04:53:57,"CHN","HONGKONG",4,25.79,0,2,4,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/096312a5e-e7a5-c141-6169-73e75bc41c2b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416002995",NA,"HE SHUN  NO 6","BG 3934","TWN","fishing","drifting_longlines",2026-04-16 03:47:31,"TWN","DONGGANG",4,14.83,0,5,4,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,28.2,2006,"SHENG I HSING NO. 63","KAOHSIUNG","TAIWAN"," ","SYU H-H","","SYU H-H","SYU H-H"," ","","","","","","","",FALSE,TRUE
"416002998",NA,"LINE YU FA NO32","BJ4607","TWN","fishing","drifting_longlines",2026-04-26 06:19:14,"TWN","DONGGANG",4,4.71,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/28de34089-9664-0edd-c22a-5d4e53d4d9d8?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,27.45,2000,"","KAOHSIUNG","TAIWAN","HUANG J-F","HUANG J-F","TAIWAN","HUANG J-F","HUANG J-F"," ","","","","","","","",FALSE,TRUE
"416003063",NA,"JINFU-SHENG","BJ4036","TWN","fishing","drifting_longlines",2026-04-03 01:29:37,"TWN","DONGGANG",4,27.92,0,15,38,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/04e0b95fc-c047-7973-d9b4-b3d6cc87d38b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,23.65,1989,"CHYUAN LIANG FA NO. 168","KAOHSIUNG","TAIWAN"," ","HUNG F-C","","HUNG F-C","HUNG F-C"," ","","","","","","","",FALSE,TRUE
"416003205",NA,"LIEN YU FA NO 66","BJ4584","TWN","fishing","drifting_longlines",2026-03-21 00:57:36,"TWN","DONGGANG",4,40.96,0,30,27,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,27,1999,"","KAOHSIUNG","TAIWAN","CHEN M-Y","CHEN M-Y","TAIWAN","CHEN M-Y","CHEN M-Y"," ","","","","","","","",FALSE,TRUE
"416003315",NA,"SHUN YI SIN","BJ4995","TWN","fishing","drifting_longlines",2026-04-14 01:34:05,"TWN","DONGGANG",4,16.92,0,8,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/702b325e5-58d5-4b68-bce3-a55f3aa71d2e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,23,2007,"","KAOHSIUNG","TAIWAN","TSAI C-F","TSAI C-F","TAIWAN","TSAI C-F","TSAI C-F"," ","","","","","","","",FALSE,TRUE
"416004262",NA,"JIN MAN NO.66",NA,"TWN","fishing","drifting_longlines",2026-03-24 04:37:57,"CHN","HONGKONG",4,37.79,0,22,28,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d51220eeb-b0cb-d1bc-f172-2939f8760f6b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416004363",NA,"JIA CHENG NO.168","BJ5087","TWN","fishing","drifting_longlines",2026-03-22 03:54:33,"TWN","SUAO",4,39.83,0,21,38,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/86747ee66-6fb3-238d-5361-a2a6505cdb65?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416005220","9819791","CHUN I NO.12","BI2665","TWN","fishing","drifting_longlines",2026-04-26 04:40:32,"TWN","KAOHSIUNG",4,4.79,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/650993588-8f11-de25-c6f7-a84f867ff519?&start=2026-03-01&end=2026-04-30"")",9819791,"CHUN I NO.12","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",64,"https://app.skylight.earth/vesseldetails/416005220?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,1,0,0,1,0,9,0,0,9,10,"Both","No",775,63.16,2016,"","KAOHSIUNG","TAIWAN "," ","CHUN BAO FISHERY CO LTD","TAIWAN ","CHUN BAO FISHERY CO LTD","CHUN BAO FISHERY CO LTD"," ","","","","","","","",TRUE,FALSE
"416007494",NA,"JIA CHENG NO.268","BG3808","TWN","fishing","drifting_longlines",2026-03-22 04:30:05,"TWN","SUAO",4,39.79,0,25,36,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/51afbfee3-3410-da7e-d6c1-5173ddcbaba2?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416032700",NA,"HOU CHUN NO.1","BH3239","TWN","fishing","drifting_longlines",2026-04-02 09:45:40,"TWN","KAOHSIUNG",3,28.58,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1bde50d59-91ee-5b18-155f-482fc169d09e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416081600",NA,"FONG CHUN NO166","BI2538","TWN","fishing","drifting_longlines",2026-04-10 03:32:18,"CHN","HONGKONG",4,20.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee4d806a4-490e-6e60-b46d-dbe59bf5d68b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416088900","8985359","HUNGSHING212","BI2348","TWN","fishing","drifting_longlines",2026-04-04 03:57:51,"TWN","KAOHSIUNG",4,26.83,0,3,2,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,56.5,1989,"HUNG SHING NO. 212","KAOHSIUNG","TAIWAN "," ","HEJIU FISHERY CO LTD","TAIWAN ","HEJIU FISHERY CO LTD","HEJIU FISHERY CO LTD"," ","","","","","","","",TRUE,FALSE
"416099800",NA,"CHUN I NO.206","BI2421","TWN","fishing","drifting_longlines",2026-04-26 04:10:15,"TWN","KAOHSIUNG",4,4.79,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4862e9b59-94a0-5f4c-f41a-f2c2051da22c?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,49.2,1990,"CHUN I NO. 3","KAOHSIUNG","TAIWAN "," ","CHUN TING FISHERY CO LTD","TAIWAN ","CHUN TING FISHERY CO LTD","CHUN TING FISHERY CO LTD"," ","","","","","","","",TRUE,FALSE
"416111111",NA,"FONG CHUN NO.36","BI2542","TWN","fishing","fishing",2026-04-06 03:22:02,"TWN","SUAO",3,24.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/27245aed1-173d-b778-ea6b-c1ccad3dde9c?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416111500",NA,"FONGCHUN36","BI2542","TWN","fishing","drifting_longlines",2026-04-10 02:51:53,"TWN","KAOHSIUNG",4,20.88,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee6777c1e-ef3e-873b-e0fe-5e07fedc1c4d?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416174600",NA,"HSIEH TA","BI2587","TWN","fishing","drifting_longlines",2026-04-03 15:57:52,"TWN","KAOHSIUNG",4,27.33,0,0,6,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aab9e3e8f-fd58-a247-857d-69d3c68629fb?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416174900",NA,"CHUN I NO.218","BI2196","TWN","fishing","drifting_longlines",2026-04-11 03:38:47,"CHN","HONGKONG",4,19.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4188cd86d-de53-ebd3-e2e1-6373c80dc1cc?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416217800",NA,"JIA YI FA","BJ4970","TWN","fishing","set_longlines",2026-04-14 00:35:46,"TWN","DONGGANG",3,16.96,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2fc2b007e-ee2f-2bf6-6165-a8afe0512b70?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416367000",NA,"HSIANG HSIN NO6","BI2546","TWN","fishing","drifting_longlines",2026-04-16 07:19:14,"TWN","KAOHSIUNG",4,14.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee5c80c90-0be7-3c7c-68ea-b0f8a4812f11?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431000713",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-20 02:43:33,"JPN","CHOSHI",4,10.88,0,2,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8b4e60703-3a56-072c-e0a6-791daa20a70c?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431000713",NA,"TOMI MARU NO.58",NA,"JPN","fishing","drifting_longlines",2026-04-02 03:31:07,"JPN","CHOSHI",4,28.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3d43bd922-27f2-5043-2103-ed649122fcf6?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
